Year,Date_of_Incident,Route,Operator,Group_Name,Bus_Garage,Borough,Injury_Result_Description,Incident_Event_Type,Victim_Category,Victims_Sex,Victims_Age,Month
2018,2018-01-01,185,London Central,Go-Ahead,Camberwell,Lewisham,Injuries treated on scene,Personal Injury,Bus Driver,Female,Adult,01
2018,2018-01-01,185,London Central,Go-Ahead,Camberwell,Lewisham,Injuries treated on scene,Personal Injury,Passenger,Female,Unknown,01
2018,2018-01-01,186,Metroline,Metroline,Edgware (Metroline),Barnet,Injuries treated on scene,Personal Injury,Passenger,Female,Unknown,01
2018,2018-01-01,186,Metroline,Metroline,Edgware (Metroline),Harrow,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Unknown,01
2018,2018-01-01,189,Metroline,Metroline,Cricklewood,Westminster,Taken to Hospital – Reported Serious Injury or Severity Unknown,Personal Injury,Passenger,Female,Adult,01
2018,2018-01-01,194,Arriva London South,Arriva London,Croydon (Arriva),Bromley,Injuries treated on scene,Personal Injury,Passenger,Female,Unknown,01
2018,2018-01-01,194,Arriva London South,Arriva London,Croydon (Arriva),Croydon,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,195,Abellio London,Abellio,Hayes (Abellio London W),Ealing,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,195,Abellio London,Abellio,Hayes (Abellio London W),Ealing,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Male,Child,01
2018,2018-01-01,196,London General,Go-Ahead,Stockwell,Croydon,Injuries treated on scene,Collision Incident,Passenger,Male,Adult,01
2018,2018-01-01,196,London General,Go-Ahead,Stockwell,Croydon,Injuries treated on scene,Collision Incident,Passenger,Male,Adult,01
2018,2018-01-01,196,London General,Go-Ahead,Stockwell,Croydon,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,3rd Party driver / Occupant,Female,Adult,01
2018,2018-01-01,196,London General,Go-Ahead,Stockwell,Croydon,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,Passenger,Female,Child,01
2018,2018-01-01,196,London General,Go-Ahead,Stockwell,Croydon,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,Passenger,Female,Child,01
2018,2018-01-01,197,Arriva London South,Arriva London,Croydon (Arriva),Croydon,Injuries treated on scene,Collision Incident,Pedestrian,Female,Adult,01
2018,2018-01-01,197,Arriva London South,Arriva London,Croydon (Arriva),Croydon,Injuries treated on scene,Personal Injury,Passenger,Female,Child,01
2018,2018-01-01,197,Arriva London South,Arriva London,Croydon (Arriva),Croydon,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Unknown,01
2018,2018-01-01,197,Arriva London South,Arriva London,Croydon (Arriva),Southwark,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,198,Arriva London South,Arriva London,Thornton Heath,Croydon,Injuries treated on scene,Personal Injury,Passenger,Male,Unknown,01
2018,2018-01-01,198,Arriva London South,Arriva London,Thornton Heath,Croydon,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Male,Elderly,01
2018,2018-01-01,199,Selkent,Stagecoach,Catford,Greenwich,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,199,Selkent,Stagecoach,Catford,Lewisham,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Elderly,01
2018,2018-01-01,202,Metrobus,Go-Ahead,Croydon (Metrobus),Lewisham,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,203,London United,London United,Hounslow,Hounslow,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,205,East London,Stagecoach,Bow,Camden,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown,01
2018,2018-01-01,205,East London,Stagecoach,Bow,City of London,Injuries treated on scene,Personal Injury,Pedestrian,Female,Unknown,01
2018,2018-01-01,205,East London,Stagecoach,Bow,Westminster,Injuries treated on scene,Personal Injury,Passenger,Female,Adult,01
2018,2018-01-01,206,Metroline West,Metroline,Willesden Junction,Brent,Injuries treated on scene,Personal Injury,Passenger,Female,Unknown,01
2018,2018-01-01,207,Metroline West,Metroline,Greenford (Metroline),Ealing,Injuries treated on scene,Personal Injury,Passenger,Male,Adult,01
2018,2018-01-01,207,Metroline West,Metroline,Greenford (Metroline),Hammersmith & Fulham,Injuries treated on scene,Personal Injury,Passenger,Female,Adult,01
2018,2018-01-01,211,Abellio London,Abellio,Battersea (Abellio London),Westminster,Injuries treated on scene,Personal Injury,Passenger,Male,Unknown,01
2018,2018-01-01,213,London General,Go-Ahead,Sutton,Kingston upon Thames,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Child,01
2018,2018-01-01,213,London General,Go-Ahead,Sutton,Sutton,Injuries treated on scene,Personal Injury,Bus Driver,Male,Adult,01
2018,2018-01-01,213,London General,Go-Ahead,Sutton,Sutton,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Elderly,01
2018,2018-01-01,214,Metroline,Metroline,King'S Cross,Camden,Injuries treated on scene,Assault,Passenger,Female,Unknown,01
2018,2018-01-01,214,Metroline,Metroline,King'S Cross,Camden,Injuries treated on scene,Personal Injury,Passenger,Female,Unknown,01
2018,2018-01-01,214,Metroline,Metroline,King'S Cross,Camden,Injuries treated on scene,Personal Injury,Pedestrian,Male,Unknown,01
2018,2018-01-01,214,Metroline,Metroline,King'S Cross,Islington,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown,01
2018,2018-01-01,216,London United,London United,Fulwell (London United),None London Borough,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,216,London United,London United,Fulwell (London United),Richmond Upon Thames,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Child,01
2018,2018-01-01,219,London General,Go-Ahead,Merton,Wandsworth,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,220,London United,London United,Park Royal,Hammersmith & Fulham,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,221,Arriva London North,Arriva London,Wood Green,Haringey,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult,01
2018,2018-01-01,221,Arriva London North,Arriva London,Wood Green,Haringey,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,221,Arriva London North,Arriva London,Wood Green,Haringey,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,221,Arriva London North,Arriva London,Wood Green,Haringey,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,222,Metroline West,Metroline,Uxbridge,Hillingdon,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown,01
2018,2018-01-01,222,Metroline West,Metroline,Uxbridge,Hounslow,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,222,Metroline West,Metroline,Uxbridge,Hounslow,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown,01
2018,2018-01-01,222,Metroline West,Metroline,Uxbridge,Hounslow,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown,01
2018,2018-01-01,224,Metroline West,Metroline,Alperton,Brent,Injuries treated on scene,Personal Injury,Passenger,Male,Adult,01
2018,2018-01-01,225,London Central,Go-Ahead,New Cross,Lewisham,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,225,London Central,Go-Ahead,New Cross,Lewisham,Reported Minor Injury - Treated at Hospital,Personal Injury,Bus Driver,Female,Adult,01
2018,2018-01-01,226,Metroline West,Metroline,Willesden Junction,Ealing,Taken to Hospital – Reported Serious Injury or Severity Unknown,Assault,Passenger,Unknown,Unknown,01
2018,2018-01-01,229,Arriva London North,Arriva London,Dartford,Bexley,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult,01
2018,2018-01-01,229,Arriva London North,Arriva London,Dartford,Bexley,Reported Minor Injury - Treated at Hospital,Personal Injury,Passenger,Female,Youth,01
2018,2018-01-01,232,Metroline,Metroline,Cricklewood,Barnet,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,232,Metroline,Metroline,Cricklewood,Brent,Injuries treated on scene,Personal Injury,Passenger,Male,Adult,01
2018,2018-01-01,235,Metroline,Metroline,Brentford,Hounslow,Injuries treated on scene,Personal Injury,Pedestrian,Male,Youth,01
2018,2018-01-01,235,Metroline,Metroline,Brentford,Hounslow,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Male,Adult,01
2018,2018-01-01,235,Metroline,Metroline,Brentford,None London Borough,Injuries treated on scene,Personal Injury,Passenger,Female,Adult,01
2018,2018-01-01,235,Metroline,Metroline,Brentford,None London Borough,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Child,01
2018,2018-01-01,237,Metroline,Metroline,Brentford,Hammersmith & Fulham,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Elderly,01
2018,2018-01-01,240,Metroline,Metroline,Edgware (Metroline),Barnet,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Unknown,01
2018,2018-01-01,243,Arriva London North,Arriva London,Tottenham,Haringey,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Male,Adult,01
2018,2018-01-01,245,Metroline,Metroline,Perivale,Brent,Injuries treated on scene,Personal Injury,Passenger,Male,Unknown,01
2018,2018-01-01,245,Metroline,Metroline,Perivale,Brent,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown,01
2018,2018-01-01,247,East London,Stagecoach,Romford (East London Buses),Havering,Injuries treated on scene,Personal Injury,Pedestrian,Female,Youth,01
2018,2018-01-01,248,East London,Stagecoach,Rainham (East London Buses),Havering,Injuries treated on scene,Slip Trip Fall,Passenger,Unknown,Child,01
2018,2018-01-01,248,East London,Stagecoach,Rainham (East London Buses),Havering,Taken to Hospital – Reported Serious Injury or Severity Unknown,Personal Injury,Passenger,Female,Elderly,01
2018,2018-01-01,248,East London,Stagecoach,Rainham (East London Buses),Havering,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Unknown,01
2018,2018-01-01,249,Arriva London South,Arriva London,Norwood,Lambeth,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown,01
2018,2018-01-01,250,Arriva London South,Arriva London,Thornton Heath,Croydon,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown,01
2018,2018-01-01,250,Arriva London South,Arriva London,Thornton Heath,Lambeth,Injuries treated on scene,Personal Injury,Passenger,Female,Unknown,01
2018,2018-01-01,252,East London,Stagecoach,Rainham (East London Buses),Havering,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Youth,01
2018,2018-01-01,252,East London,Stagecoach,Rainham (East London Buses),Havering,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Unknown,01
2018,2018-01-01,252,East London,Stagecoach,Rainham (East London Buses),Havering,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Unknown,01
2018,2018-01-01,253,Arriva London North,Arriva London,Stamford Hill,Camden,Reported Minor Injury - Treated at Hospital,Collision Incident,Pedestrian,Female,Adult,01
2018,2018-01-01,253,Arriva London North,Arriva London,Stamford Hill,Hackney,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,253,Arriva London North,Arriva London,Stamford Hill,Hackney,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Child,01
2018,2018-01-01,253,Arriva London North,Arriva London,Stamford Hill,Hackney,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult,01
2018,2018-01-01,253,Arriva London North,Arriva London,Stamford Hill,Hackney,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,Pedestrian,Female,Adult,01
2018,2018-01-01,253,Arriva London North,Arriva London,Stamford Hill,Islington,Injuries treated on scene,Personal Injury,Passenger,Female,Unknown,01
2018,2018-01-01,253,Arriva London North,Arriva London,Stamford Hill,Islington,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Unknown,01
2018,2018-01-01,254,Arriva London North,Arriva London,Ash Grove (Arriva),City of London,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown,01
2018,2018-01-01,254,Arriva London North,Arriva London,Ash Grove (Arriva),Islington,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,254,Arriva London North,Arriva London,Ash Grove (Arriva),Tower Hamlets,Injuries treated on scene,Collision Incident,Pedestrian,Female,Adult,01
2018,2018-01-01,254,Arriva London North,Arriva London,Ash Grove (Arriva),Tower Hamlets,Injuries treated on scene,Personal Injury,Passenger,Unknown,Unknown,01
2018,2018-01-01,259,Arriva London North,Arriva London,Tottenham,Enfield,Injuries treated on scene,Personal Injury,Passenger,Female,Unknown,01
2018,2018-01-01,259,Arriva London North,Arriva London,Tottenham,Haringey,Taken to Hospital – Reported Serious Injury or Severity Unknown,Assault,Bus Driver,Female,Adult,01
2018,2018-01-01,259,Arriva London North,Arriva London,Tottenham,Islington,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult,01
2018,2018-01-01,260,Metroline,Metroline,Willesden,Ealing,Injuries treated on scene,Personal Injury,Passenger,Female,Adult,01
2018,2018-01-01,260,Metroline,Metroline,Willesden,Hammersmith & Fulham,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,261,Selkent,Stagecoach,Bromley,Bromley,Injuries treated on scene,Personal Injury,Passenger,Unknown,Unknown,01
2018,2018-01-01,261,Selkent,Stagecoach,Bromley,Bromley,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,261,Selkent,Stagecoach,Bromley,Bromley,Injuries treated on scene,Slip Trip Fall,Passenger,Unknown,Unknown,01
2018,2018-01-01,261,Selkent,Stagecoach,Bromley,Lewisham,Injuries treated on scene,Assault,Passenger,Male,Youth,01
2018,2018-01-01,263,Metroline,Metroline,Potters Bar,Barnet,Injuries treated on scene,Personal Injury,Passenger,Female,Unknown,01
2018,2018-01-01,263,Metroline,Metroline,Potters Bar,Barnet,Injuries treated on scene,Personal Injury,Passenger,Unknown,Child,01
2018,2018-01-01,263,Metroline,Metroline,Potters Bar,Barnet,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Male,Elderly,01
2018,2018-01-01,266,Metroline,Metroline,Cricklewood,Brent,Injuries treated on scene,Collision Incident,Bus Driver,Male,Adult,01
2018,2018-01-01,266,Metroline,Metroline,Cricklewood,Brent,Injuries treated on scene,Personal Injury,Passenger,Female,Adult,01
2018,2018-01-01,266,Metroline,Metroline,Cricklewood,Brent,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,266,Metroline,Metroline,Cricklewood,Ealing,Injuries treated on scene,Personal Injury,Passenger,Unknown,Unknown,01
2018,2018-01-01,266,Metroline,Metroline,Cricklewood,Hammersmith & Fulham,Injuries treated on scene,Personal Injury,Passenger,Male,Adult,01
2018,2018-01-01,266,Metroline,Metroline,Cricklewood,Hammersmith & Fulham,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Male,Elderly,01
2018,2018-01-01,267,London United,London United,Fulwell (London United),Hammersmith & Fulham,Injuries treated on scene,Personal Injury,Passenger,Female,Adult,01
2018,2018-01-01,267,London United,London United,Fulwell (London United),Hammersmith & Fulham,Injuries treated on scene,Personal Injury,Passenger,Male,Unknown,01
2018,2018-01-01,267,London United,London United,Fulwell (London United),Hounslow,Injuries treated on scene,Personal Injury,Passenger,Female,Adult,01
2018,2018-01-01,267,London United,London United,Fulwell (London United),Hounslow,Injuries treated on scene,Personal Injury,Passenger,Female,Adult,01
2018,2018-01-01,267,London United,London United,Fulwell (London United),Hounslow,Injuries treated on scene,Personal Injury,Passenger,Female,Adult,01
2018,2018-01-01,267,London United,London United,Fulwell (London United),Richmond Upon Thames,Injuries treated on scene,Personal Injury,Passenger,Male,Elderly,01
2018,2018-01-01,269,Selkent,Stagecoach,Bromley,Bexley,Injuries treated on scene,Collision Incident,Passenger,Female,Adult,01
2018,2018-01-01,269,Selkent,Stagecoach,Bromley,Bexley,Injuries treated on scene,Collision Incident,Passenger,Female,Adult,01
2018,2018-01-01,269,Selkent,Stagecoach,Bromley,Bexley,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,Passenger,Female,Elderly,01
2018,2018-01-01,273,Selkent,Stagecoach,Catford,Bromley,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Child,01
2018,2018-01-01,275,Selkent,Stagecoach,Leyton,Redbridge,Injuries treated on scene,Personal Injury,Passenger,Female,Adult,01
2018,2018-01-01,275,Selkent,Stagecoach,Leyton,Redbridge,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Child,01
2018,2018-01-01,275,Selkent,Stagecoach,Leyton,Redbridge,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult,01
2018,2018-01-01,276,Docklands Buses,Go-Ahead,Silvertown,Newham,Reported Minor Injury - Treated at Hospital,Personal Injury,Passenger,Female,Adult,01
